TeD,TrD1,TrD2,TrD3,TrD4,TrD5,TrD6,TrD7,TrD8,model,score
TeD7,1,1,0,0,1,1,0,1,MF,0.278198627879319
TeD7,0,1,1,1,1,0,1,0,MF,0.211112380813231
TeD7,0,1,1,0,1,1,1,0,MF,0.282387540286995
TeD7,1,0,1,1,1,1,1,1,MF,0.174072625455642
TeD7,0,0,0,0,0,1,0,1,MF,0.286495823349214
TeD7,1,0,0,0,0,1,0,0,MF,0.14622734585048
TeD7,0,1,1,1,1,1,1,0,MF,0.2424849093805
TeD7,1,1,0,0,1,1,0,0,MF,0.216447892833318
TeD7,0,1,1,0,0,0,0,0,MF,0.295980513391007
TeD7,1,1,0,0,0,0,0,0,MF,0.0925011854996752
TeD7,1,1,0,0,0,1,1,0,MF,0.127082287929445
TeD7,0,1,0,1,0,0,0,0,MF,0.235175293391027
TeD7,0,0,0,0,1,1,0,1,MF,0.261813637879601
TeD7,0,1,0,0,0,1,0,0,MF,0.301723522366192
TeD7,0,0,1,0,1,0,0,1,MF,0.206380685801914
TeD7,1,1,1,1,1,0,1,1,MF,0.325324209735654
TeD7,1,0,0,1,0,0,0,0,MF,0.0512188981127526
TeD7,0,1,0,0,1,0,1,1,MF,0.421507584496954
TeD7,0,1,0,0,0,1,0,1,MF,0.194624589627542
TeD7,0,1,0,0,0,1,1,0,MF,0.280742754086337
TeD7,1,1,0,0,0,1,0,1,MF,0.145947932985941
TeD7,1,0,0,1,1,0,1,1,MF,0.16647675317829
TeD7,1,0,1,1,0,0,1,0,MF,0.172874303823218
TeD7,0,0,0,0,0,1,1,1,MF,0.240850102799045
TeD7,1,0,1,1,1,1,1,0,MF,0.155734838923517
TeD7,1,1,0,0,0,0,1,0,MF,0.20887939736804
TeD7,0,1,0,1,0,1,0,1,MF,0.273821613176506
TeD7,0,0,1,0,0,0,0,1,MF,0.282979969699284
TeD7,1,1,1,1,1,1,1,0,MF,0.276686128435008
TeD7,0,1,1,0,0,1,1,0,MF,0.294136573592055
TeD7,0,1,0,0,1,0,0,0,MF,0.211093112516031
TeD7,1,1,0,1,1,0,1,1,MF,0.262742814727657
TeD7,1,0,0,0,1,0,0,1,MF,0.226353717808364
TeD7,1,1,1,0,1,1,0,1,MF,0.197107304856167
TeD7,0,1,1,1,0,0,0,0,MF,0.1972563875933
TeD7,0,1,0,0,0,1,1,1,MF,0.329650011436156
TeD7,0,0,0,0,1,0,0,1,MF,0.205874191824406
TeD7,1,1,0,1,0,0,0,0,MF,0.0992871060966866
TeD7,1,0,1,1,1,0,1,1,MF,0.220987363640984
TeD7,0,1,0,1,1,1,1,1,MF,0.226658264442959
TeD7,1,1,1,1,1,1,0,1,MF,0.246826178742953
TeD7,0,0,0,1,0,0,0,1,MF,0.155725262576016
TeD7,1,1,1,0,1,1,1,1,MF,0.258037935636373
TeD7,1,0,0,0,1,0,1,0,MF,0.15588025067579
TeD7,0,0,1,0,0,1,0,0,MF,0.00773019252138643
TeD7,0,1,1,1,0,1,1,1,MF,0.15368991223789
TeD7,1,1,1,0,1,1,1,0,MF,0.226727960173179
TeD7,0,1,0,0,1,1,0,0,MF,0.310277891652819
TeD7,0,1,0,0,1,0,0,1,MF,0.433744448258277
TeD7,1,1,0,1,1,1,1,0,MF,0.221455051565493
TeD7,0,1,1,1,1,1,1,1,MF,0.20131227264783
TeD7,1,1,0,1,1,1,1,1,MF,0.174766718497431
TeD7,0,0,1,0,1,0,0,0,MF,0.264170182756461
TeD7,1,1,1,1,1,1,1,1,MF,0.288129139034861
TeD7,1,1,1,1,1,1,1,1,MF,0.270717456792245
TeD7,1,1,1,1,1,1,1,1,MF,0.257366305087397
TeD7,1,1,1,1,1,1,1,1,MF,0.294410826170183
TeD7,1,1,1,1,1,1,1,1,MF,0.257379940934155
TeD1,0,0,0,0,0,0,0,0,B3,0.557191082887818
TeD2,0,0,0,0,0,0,0,0,B3,0.510687912942091
TeD3,0,0,0,0,0,0,0,0,B3,0.508681672025723
TeD4,0,0,0,0,0,0,0,0,B3,0.324131082423039
TeD5,0,0,0,0,0,0,0,0,B3,0.0272104866687627
TeD6,0,0,0,0,0,0,0,0,B3,0.471084707818437
TeD7,0,0,0,0,0,0,0,0,B3,0.0748400435345604
TeD1,0,0,0,0,0,0,0,1,S,0.685822132420341
TeD1,0,0,0,0,0,0,0,1,S,0.689350645235803
TeD1,0,0,0,0,0,0,0,1,S,0.68582030498295
TeD1,0,0,0,0,0,0,0,1,S,0.690522109205653
TeD1,0,0,0,0,0,0,0,1,S,0.687919300879726
TeD1,0,0,0,0,0,0,0,1,S,0.693193977095173
TeD1,0,1,0,0,0,0,0,0,S,0.87666466475101
TeD1,0,1,0,0,0,0,0,0,S,0.880514299959548
TeD1,0,1,0,0,0,0,0,0,S,0.881994585627307
TeD1,0,1,0,0,0,0,0,0,S,0.880180101723494
TeD1,0,1,0,0,0,0,0,0,S,0.888163384998322
TeD1,0,1,0,0,0,0,0,0,S,0.876976911200283
TeD1,0,0,0,0,0,0,1,0,S,0.685806453314661
TeD1,0,0,0,0,0,0,1,0,S,0.690805953501953
TeD1,0,0,0,0,0,0,1,0,S,0.681723681222761
TeD1,0,0,0,0,0,0,1,0,S,0.674289834614387
TeD1,0,0,0,0,0,0,1,0,S,0.672600184738293
TeD1,0,0,0,0,0,0,1,0,S,0.652180835959473
TeD1,0,0,0,0,0,1,0,0,S,0.663016334688681
TeD1,0,0,0,0,0,1,0,0,S,0.650381271686309
TeD1,0,0,0,0,0,1,0,0,S,0.655996372478063
TeD1,0,0,0,0,0,1,0,0,S,0.660750235631476
TeD1,0,0,0,0,0,1,0,0,S,0.638898122867694
TeD1,0,0,0,0,0,1,0,0,S,0.652118957149863
TeD1,1,0,0,0,0,0,0,0,S,0.5168010906757
TeD1,1,0,0,0,0,0,0,0,S,0.539508706104139
TeD1,1,0,0,0,0,0,0,0,S,0.535583355412987
TeD1,1,0,0,0,0,0,0,0,S,0.532964515185693
TeD1,1,0,0,0,0,0,0,0,S,0.528603749352301
TeD1,1,0,0,0,0,0,0,0,S,0.509946941443875
TeD1,0,0,0,0,1,0,0,0,S,0.698499456922283
TeD1,0,0,0,0,1,0,0,0,S,0.692895888994859
TeD1,0,0,0,0,1,0,0,0,S,0.693203036595712
TeD1,0,0,0,0,1,0,0,0,S,0.682546013233953
TeD1,0,0,0,0,1,0,0,0,S,0.670843532859416
TeD1,0,0,0,0,1,0,0,0,S,0.68612139457917
TeD1,0,0,0,1,0,0,0,0,S,0.594903142204972
TeD1,0,0,0,1,0,0,0,0,S,0.586685823775036
TeD1,0,0,0,1,0,0,0,0,S,0.59027866577414
TeD1,0,0,0,1,0,0,0,0,S,0.598514005555139
TeD1,0,0,0,1,0,0,0,0,S,0.582877544793512
TeD1,0,0,0,1,0,0,0,0,S,0.588462783560041
TeD1,0,0,1,0,0,0,0,0,S,0.614432758736612
TeD1,0,0,1,0,0,0,0,0,S,0.597050389494839
TeD1,0,0,1,0,0,0,0,0,S,0.610518840685282
TeD1,0,0,1,0,0,0,0,0,S,0.580155061946921
TeD1,0,0,1,0,0,0,0,0,S,0.582568936642908
TeD1,0,0,1,0,0,0,0,0,S,0.589269758593172
TeD2,0,0,0,0,0,0,0,1,S,0.583132530120482
TeD2,0,0,0,0,0,0,0,1,S,0.582666148464827
TeD2,0,0,0,0,0,0,0,1,S,0.57302759424796
TeD2,0,0,0,0,0,0,0,1,S,0.59090555771473
TeD2,0,0,0,0,0,0,0,1,S,0.587019043917606
TeD2,0,0,0,0,0,0,0,1,S,0.595569374271279
TeD2,0,1,0,0,0,0,0,0,S,0.540614069179946
TeD2,0,1,0,0,0,0,0,0,S,0.522969296541003
TeD2,0,1,0,0,0,0,0,0,S,0.532219199378158
TeD2,0,1,0,0,0,0,0,0,S,0.538670812281384
TeD2,0,1,0,0,0,0,0,0,S,0.529809560823941
TeD2,0,1,0,0,0,0,0,0,S,0.529654100272056
TeD2,0,0,0,0,0,0,1,0,S,0.589584143023708
TeD2,0,0,0,0,0,0,1,0,S,0.573183054799845
TeD2,0,0,0,0,0,0,1,0,S,0.583521181500194
TeD2,0,0,0,0,0,0,1,0,S,0.577147298872911
TeD2,0,0,0,0,0,0,1,0,S,0.5793237465993
TeD2,0,0,0,0,0,0,1,0,S,0.574115818111154
TeD2,0,0,0,0,0,1,0,0,S,0.553517294986397
TeD2,0,0,0,0,0,1,0,0,S,0.546443839875632
TeD2,0,0,0,0,0,1,0,0,S,0.555693742712787
TeD2,0,0,0,0,0,1,0,0,S,0.543412359113875
TeD2,0,0,0,0,0,1,0,0,S,0.560357559269335
TeD2,0,0,0,0,0,1,0,0,S,0.548853478429848
TeD2,1,0,0,0,0,0,0,0,S,0.52600077730276
TeD2,1,0,0,0,0,0,0,0,S,0.509211037699184
TeD2,1,0,0,0,0,0,0,0,S,0.505246793626117
TeD2,1,0,0,0,0,0,0,0,S,0.51566265060241
TeD2,1,0,0,0,0,0,0,0,S,0.512242518460941
TeD2,1,0,0,0,0,0,0,0,S,0.512786630392538
TeD2,0,0,0,0,1,0,0,0,S,0.579090555771473
TeD2,0,0,0,0,1,0,0,0,S,0.58118927322192
TeD2,0,0,0,0,1,0,0,0,S,0.573183054799845
TeD2,0,0,0,0,1,0,0,0,S,0.575281772250292
TeD2,0,0,0,0,1,0,0,0,S,0.572561212592305
TeD2,0,0,0,0,1,0,0,0,S,0.574504469490867
TeD2,0,0,0,1,0,0,0,0,S,0.539525845316751
TeD2,0,0,0,1,0,0,0,0,S,0.522114263505636
TeD2,0,0,0,1,0,0,0,0,S,0.538904003109211
TeD2,0,0,0,1,0,0,0,0,S,0.526778080062184
TeD2,0,0,0,1,0,0,0,0,S,0.536727555382822
TeD2,0,0,0,1,0,0,0,0,S,0.528876797512631
TeD2,0,0,1,0,0,0,0,0,S,0.547609794014769
TeD2,0,0,1,0,0,0,0,0,S,0.518849591916051
TeD2,0,0,1,0,0,0,0,0,S,0.545122425184609
TeD2,0,0,1,0,0,0,0,0,S,0.534551107656432
TeD2,0,0,1,0,0,0,0,0,S,0.538437621453556
TeD2,0,0,1,0,0,0,0,0,S,0.548387096774194
TeD3,0,0,0,0,0,0,0,1,S,0.767845659163987
TeD3,0,0,0,0,0,0,0,1,S,0.742765273311897
TeD3,0,0,0,0,0,0,0,1,S,0.741479099678457
TeD3,0,0,0,0,0,0,0,1,S,0.744694533762058
TeD3,0,0,0,0,0,0,0,1,S,0.740836012861736
TeD3,0,0,0,0,0,0,0,1,S,0.720900321543408
TeD3,0,1,0,0,0,0,0,0,S,0.542765273311897
TeD3,0,1,0,0,0,0,0,0,S,0.520257234726688
TeD3,0,1,0,0,0,0,0,0,S,0.511897106109325
TeD3,0,1,0,0,0,0,0,0,S,0.539549839228296
TeD3,0,1,0,0,0,0,0,0,S,0.537620578778135
TeD3,0,1,0,0,0,0,0,0,S,0.516398713826367
TeD3,0,0,0,0,0,0,1,0,S,0.657877813504823
TeD3,0,0,0,0,0,0,1,0,S,0.715112540192926
TeD3,0,0,0,0,0,0,1,0,S,0.72604501607717
TeD3,0,0,0,0,0,0,1,0,S,0.736334405144695
TeD3,0,0,0,0,0,0,1,0,S,0.717684887459807
TeD3,0,0,0,0,0,0,1,0,S,0.729260450160772
TeD3,0,0,0,0,0,1,0,0,S,0.619292604501608
TeD3,0,0,0,0,0,1,0,0,S,0.604501607717042
TeD3,0,0,0,0,0,1,0,0,S,0.617363344051447
TeD3,0,0,0,0,0,1,0,0,S,0.605787781350482
TeD3,0,0,0,0,0,1,0,0,S,0.659163987138264
TeD3,0,0,0,0,0,1,0,0,S,0.601929260450161
TeD3,1,0,0,0,0,0,0,0,S,0.503536977491962
TeD3,1,0,0,0,0,0,0,0,S,0.55048231511254
TeD3,1,0,0,0,0,0,0,0,S,0.557556270096463
TeD3,1,0,0,0,0,0,0,0,S,0.558842443729904
TeD3,1,0,0,0,0,0,0,0,S,0.54983922829582
TeD3,1,0,0,0,0,0,0,0,S,0.57427652733119
TeD3,0,0,0,0,1,0,0,0,S,0.709324758842444
TeD3,0,0,0,0,1,0,0,0,S,0.748553054662379
TeD3,0,0,0,0,1,0,0,0,S,0.764630225080386
TeD3,0,0,0,0,1,0,0,0,S,0.759485530546624
TeD3,0,0,0,0,1,0,0,0,S,0.733118971061093
TeD3,0,0,0,0,1,0,0,0,S,0.730546623794212
TeD3,0,0,0,1,0,0,0,0,S,0.605144694533762
TeD3,0,0,0,1,0,0,0,0,S,0.620578778135048
TeD3,0,0,0,1,0,0,0,0,S,0.614790996784566
TeD3,0,0,0,1,0,0,0,0,S,0.597427652733119
TeD3,0,0,0,1,0,0,0,0,S,0.571061093247589
TeD3,0,0,0,1,0,0,0,0,S,0.597427652733119
TeD3,0,0,1,0,0,0,0,0,S,0.603858520900322
TeD3,0,0,1,0,0,0,0,0,S,0.603858520900322
TeD3,0,0,1,0,0,0,0,0,S,0.606430868167203
TeD3,0,0,1,0,0,0,0,0,S,0.591639871382637
TeD3,0,0,1,0,0,0,0,0,S,0.602572347266881
TeD3,0,0,1,0,0,0,0,0,S,0.592282958199357
TeD4,0,0,0,0,0,0,0,1,S,0.510427010923535
TeD4,0,0,0,0,0,0,0,1,S,0.503078450844091
TeD4,0,0,0,0,0,0,0,1,S,0.502879841112215
TeD4,0,0,0,0,0,0,0,1,S,0.505858987090368
TeD4,0,0,0,0,0,0,0,1,S,0.510427010923535
TeD4,0,0,0,0,0,0,0,1,S,0.493147964250248
TeD4,0,1,0,0,0,0,0,0,S,0.265938430983118
TeD4,0,1,0,0,0,0,0,0,S,0.261966236345581
TeD4,0,1,0,0,0,0,0,0,S,0.271896722939424
TeD4,0,1,0,0,0,0,0,0,S,0.252830188679245
TeD4,0,1,0,0,0,0,0,0,S,0.275471698113208
TeD4,0,1,0,0,0,0,0,0,S,0.259582919563059
TeD4,0,0,0,0,0,0,1,0,S,0.493942403177756
TeD4,0,0,0,0,0,0,1,0,S,0.474875868917577
TeD4,0,0,0,0,0,0,1,0,S,0.482621648460775
TeD4,0,0,0,0,0,0,1,0,S,0.467527308838133
TeD4,0,0,0,0,0,0,1,0,S,0.466931479642503
TeD4,0,0,0,0,0,0,1,0,S,0.480238331678252
TeD4,0,0,0,0,0,1,0,0,S,0.456405163853029
TeD4,0,0,0,0,0,1,0,0,S,0.431181727904667
TeD4,0,0,0,0,0,1,0,0,S,0.446077457795432
TeD4,0,0,0,0,0,1,0,0,S,0.412512413108242
TeD4,0,0,0,0,0,1,0,0,S,0.427606752730884
TeD4,0,0,0,0,0,1,0,0,S,0.433962264150943
TeD4,1,0,0,0,0,0,0,0,S,0.338232373386296
TeD4,1,0,0,0,0,0,0,0,S,0.326315789473684
TeD4,1,0,0,0,0,0,0,0,S,0.324131082423039
TeD4,1,0,0,0,0,0,0,0,S,0.316782522343595
TeD4,1,0,0,0,0,0,0,0,S,0.300297914597815
TeD4,1,0,0,0,0,0,0,0,S,0.335054617676266
TeD4,0,0,0,0,1,0,0,0,S,0.470109235352532
TeD4,0,0,0,0,1,0,0,0,S,0.476067527308838
TeD4,0,0,0,0,1,0,0,0,S,0.483018867924528
TeD4,0,0,0,0,1,0,0,0,S,0.473684210526316
TeD4,0,0,0,0,1,0,0,0,S,0.478053624627607
TeD4,0,0,0,0,1,0,0,0,S,0.476067527308838
TeD4,0,0,0,1,0,0,0,0,S,0.409334657398213
TeD4,0,0,0,1,0,0,0,0,S,0.412512413108242
TeD4,0,0,0,1,0,0,0,0,S,0.404369414101291
TeD4,0,0,0,1,0,0,0,0,S,0.420059582919563
TeD4,0,0,0,1,0,0,0,0,S,0.3733862959285
TeD4,0,0,0,1,0,0,0,0,S,0.390863952333664
TeD4,0,0,1,0,0,0,0,0,S,0.411320754716981
TeD4,0,0,1,0,0,0,0,0,S,0.395233366434955
TeD4,0,0,1,0,0,0,0,0,S,0.421847070506455
TeD4,0,0,1,0,0,0,0,0,S,0.402184707050646
TeD4,0,0,1,0,0,0,0,0,S,0.410923535253227
TeD4,0,0,1,0,0,0,0,0,S,0.426812313803376
TeD5,0,0,0,0,0,0,0,1,S,0.0540547304339387
TeD5,0,0,0,0,0,0,0,1,S,0.0553964605228198
TeD5,0,0,0,0,0,0,0,1,S,0.053784984763912
TeD5,0,0,0,0,0,0,0,1,S,0.0583412276850924
TeD5,0,0,0,0,0,0,0,1,S,0.0511744256956987
TeD5,0,0,0,0,0,0,0,1,S,0.0557089390912662
TeD5,0,1,0,0,0,0,0,0,S,0.0249102977010645
TeD5,0,1,0,0,0,0,0,0,S,0.0256864776215274
TeD5,0,1,0,0,0,0,0,0,S,0.0254888767335303
TeD5,0,1,0,0,0,0,0,0,S,0.0242045276113099
TeD5,0,1,0,0,0,0,0,0,S,0.0249794811413564
TeD5,0,1,0,0,0,0,0,0,S,0.0245712387430991
TeD5,0,0,0,0,0,0,1,0,S,0.0523149364026963
TeD5,0,0,0,0,0,0,1,0,S,0.0499338002230654
TeD5,0,0,0,0,0,0,1,0,S,0.0499962134848369
TeD5,0,0,0,0,0,0,1,0,S,0.0504078059745663
TeD5,0,0,0,0,0,0,1,0,S,0.0482055511999953
TeD5,0,0,0,0,0,0,1,0,S,0.0494602987442396
TeD5,0,0,0,0,0,1,0,0,S,0.0420699882942056
TeD5,0,0,0,0,0,1,0,0,S,0.039634128502699
TeD5,0,0,0,0,0,1,0,0,S,0.0434443728480356
TeD5,0,0,0,0,0,1,0,0,S,0.0449208673159844
TeD5,0,0,0,0,0,1,0,0,S,0.0415322576279469
TeD5,0,0,0,0,0,1,0,0,S,0.0452465046910433
TeD5,1,0,0,0,0,0,0,0,S,0.0323493514926461
TeD5,1,0,0,0,0,0,0,0,S,0.0317820444215753
TeD5,1,0,0,0,0,0,0,0,S,0.0311187876918691
TeD5,1,0,0,0,0,0,0,0,S,0.0292542351177952
TeD5,1,0,0,0,0,0,0,0,S,0.0319483959584353
TeD5,1,0,0,0,0,0,0,0,S,0.0277790104531888
TeD5,0,0,0,0,1,0,0,0,S,0.0539692551756867
TeD5,0,0,0,0,1,0,0,0,S,0.0533546230583897
TeD5,0,0,0,0,1,0,0,0,S,0.0527170094411003
TeD5,0,0,0,0,1,0,0,0,S,0.0556515959165042
TeD5,0,0,0,0,1,0,0,0,S,0.0529967822237935
TeD5,0,0,0,0,1,0,0,0,S,0.0523827114225211
TeD5,0,0,0,1,0,0,0,0,S,0.0443623710212003
TeD5,0,0,0,1,0,0,0,0,S,0.0449345224079484
TeD5,0,0,0,1,0,0,0,0,S,0.0439632795639141
TeD5,0,0,0,1,0,0,0,0,S,0.044563557095841
TeD5,0,0,0,1,0,0,0,0,S,0.0427530294097927
TeD5,0,0,0,1,0,0,0,0,S,0.0438850156420454
TeD5,0,0,1,0,0,0,0,0,S,0.0417574860138965
TeD5,0,0,1,0,0,0,0,0,S,0.0431735033847786
TeD5,0,0,1,0,0,0,0,0,S,0.0443185921146992
TeD5,0,0,1,0,0,0,0,0,S,0.0414794190053133
TeD5,0,0,1,0,0,0,0,0,S,0.0427952146729306
TeD5,0,0,1,0,0,0,0,0,S,0.039782458360228
TeD6,0,0,0,0,0,0,0,1,S,0.568778248137105
TeD6,0,0,0,0,0,0,0,1,S,0.577875057173048
TeD6,0,0,0,0,0,0,0,1,S,0.590823033385012
TeD6,0,0,0,0,0,0,0,1,S,0.5020921891291
TeD6,0,0,0,0,0,0,0,1,S,0.578040779945412
TeD6,0,0,0,0,0,0,0,1,S,0.647911919672674
TeD6,0,1,0,0,0,0,0,0,S,0.345168927441472
TeD6,0,1,0,0,0,0,0,0,S,0.337632274219652
TeD6,0,1,0,0,0,0,0,0,S,0.270458710978025
TeD6,0,1,0,0,0,0,0,0,S,0.320323380509123
TeD6,0,1,0,0,0,0,0,0,S,0.293375155842491
TeD6,0,1,0,0,0,0,0,0,S,0.0986665356248104
TeD6,0,0,0,0,0,0,1,0,S,0.572772458346983
TeD6,0,0,0,0,0,0,1,0,S,0.592604260164615
TeD6,0,0,0,0,0,0,1,0,S,0.574930774058432
TeD6,0,0,0,0,0,0,1,0,S,0.587224635451956
TeD6,0,0,0,0,0,0,1,0,S,0.615957247016558
TeD6,0,0,0,0,0,0,1,0,S,0.568834249528264
TeD6,0,0,0,0,0,1,0,0,S,0.621642753168461
TeD6,0,0,0,0,0,1,0,0,S,0.558731638710725
TeD6,0,0,0,0,0,1,0,0,S,0.595342361566443
TeD6,0,0,0,0,0,1,0,0,S,0.521556965005121
TeD6,0,0,0,0,0,1,0,0,S,0.55779074425936
TeD6,0,0,0,0,0,1,0,0,S,0.583707508687346
TeD6,1,0,0,0,0,0,0,0,S,0.438619942473894
TeD6,1,0,0,0,0,0,0,0,S,0.389896730601712
TeD6,1,0,0,0,0,0,0,0,S,0.429764096525717
TeD6,1,0,0,0,0,0,0,0,S,0.440408596610707
TeD6,1,0,0,0,0,0,0,0,S,0.350537118550489
TeD6,1,0,0,0,0,0,0,0,S,0.450944580735999
TeD6,0,0,0,0,1,0,0,0,S,0.633352180116522
TeD6,0,0,0,0,1,0,0,0,S,0.634924326239908
TeD6,0,0,0,0,1,0,0,0,S,0.570014190498984
TeD6,0,0,0,0,1,0,0,0,S,0.643383856950436
TeD6,0,0,0,0,1,0,0,0,S,0.608021460903322
TeD6,0,0,0,0,1,0,0,0,S,0.627188464861736
TeD6,0,0,0,1,0,0,0,0,S,0.564513066577822
TeD6,0,0,0,1,0,0,0,0,S,0.536227526479471
TeD6,0,0,0,1,0,0,0,0,S,0.534700718200742
TeD6,0,0,0,1,0,0,0,0,S,0.548945880419965
TeD6,0,0,0,1,0,0,0,0,S,0.546516287336026
TeD6,0,0,0,1,0,0,0,0,S,0.518589197861573
TeD6,0,0,1,0,0,0,0,0,S,0.479089171086231
TeD6,0,0,1,0,0,0,0,0,S,0.464375937433654
TeD6,0,0,1,0,0,0,0,0,S,0.502152996560087
TeD6,0,0,1,0,0,0,0,0,S,0.543642323952544
TeD6,0,0,1,0,0,0,0,0,S,0.56326281633111
TeD6,0,0,1,0,0,0,0,0,S,0.514431821215278
TeD7,0,0,0,0,0,0,0,1,S,0.208786936997765
TeD7,0,0,0,0,0,0,0,1,S,0.27599159065613
TeD7,0,0,0,0,0,0,0,1,S,0.196924357042354
TeD7,0,0,0,0,0,0,0,1,S,0.240405920752035
TeD7,0,0,0,0,0,0,0,1,S,0.289837594524851
TeD7,0,0,0,0,0,0,0,1,S,0.345761804114258
TeD7,0,1,0,0,0,0,0,0,S,0.245464463703964
TeD7,0,1,0,0,0,0,0,0,S,0.187399315360788
TeD7,0,1,0,0,0,0,0,0,S,0.200022306612339
TeD7,0,1,0,0,0,0,0,0,S,0.193313608958435
TeD7,0,1,0,0,0,0,0,0,S,0.203861943924618
TeD7,0,1,0,0,0,0,0,0,S,0.192689969181199
TeD7,0,0,0,0,0,0,1,0,S,0.078123964358175
TeD7,0,0,0,0,0,0,1,0,S,0.33823701370816
TeD7,0,0,0,0,0,0,1,0,S,0.256349241539411
TeD7,0,0,0,0,0,0,1,0,S,0.178924943910702
TeD7,0,0,0,0,0,0,1,0,S,0.21503398691873
TeD7,0,0,0,0,0,0,1,0,S,0.215582253608185
TeD7,0,0,0,0,0,1,0,0,S,0.224460963504101
TeD7,0,0,0,0,0,1,0,0,S,0.166592531070869
TeD7,0,0,0,0,0,1,0,0,S,0.259517404690298
TeD7,0,0,0,0,0,1,0,0,S,0.196719346232626
TeD7,0,0,0,0,0,1,0,0,S,0.214664683338406
TeD7,0,0,0,0,0,1,0,0,S,0.261993384683243
TeD7,1,0,0,0,0,0,0,0,S,0.191339283050115
TeD7,1,0,0,0,0,0,0,0,S,0.129285185236399
TeD7,1,0,0,0,0,0,0,0,S,0.134636546683685
TeD7,1,0,0,0,0,0,0,0,S,0.154443737963082
TeD7,1,0,0,0,0,0,0,0,S,0.0612125416753389
TeD7,1,0,0,0,0,0,0,0,S,0.11384359669357
TeD7,0,0,0,0,1,0,0,0,S,0.239658799021348
TeD7,0,0,0,0,1,0,0,0,S,0.20681735634617
TeD7,0,0,0,0,1,0,0,0,S,0.223983022351283
TeD7,0,0,0,0,1,0,0,0,S,0.17334515368819
TeD7,0,0,0,0,1,0,0,0,S,0.329034724162388
TeD7,0,0,0,0,1,0,0,0,S,0.427321081343036
TeD7,0,0,0,1,0,0,0,0,S,0.0453017445543903
TeD7,0,0,0,1,0,0,0,0,S,0.0551696967750728
TeD7,0,0,0,1,0,0,0,0,S,0.117008686569124
TeD7,0,0,0,1,0,0,0,0,S,0.0789243484642446
TeD7,0,0,0,1,0,0,0,0,S,0.0884142745083144
TeD7,0,0,0,1,0,0,0,0,S,1e-06
TeD7,0,0,1,0,0,0,0,0,S,0.197879232391108
TeD7,0,0,1,0,0,0,0,0,S,0.0467832362169795
TeD7,0,0,1,0,0,0,0,0,S,0.11084668013594
TeD7,0,0,1,0,0,0,0,0,S,0.184061230193225
TeD7,0,0,1,0,0,0,0,0,S,1e-06
TeD7,0,0,1,0,0,0,0,0,S,0.0911201259601656
